SMILES,Validity
OC1(C)OCC1=Nc2ccccc2=O)cc1,invalid
CCCCCn1c(-c2ccccc2)oc(=O)nnn12,invalid
COCC(=O)NNC(N(C)C)c1cccc(CN)c1,valid
CC(c1ccccc1Cl)NN,valid
COc1cccn(O)c1,invalid
COc1ccc(NCC(=O)NNC(=O)OCC(C)C(P(=O)(F)F)F)o1,valid
CCC(=O)N(Cc1ccccc1)C1CCO1,valid
CCCCCC(=O)N(C)NC(N)N(C)c1ccccc1C(=O)O,valid
CNC(=O)NNC(c1ccco1)c1ccc(Cl)cn2ccnc1,invalid
Cn1nnc(C(F)(F)F)(F)(F)(S)=O)n1,invalid
CCC(=O)NOCc1ccc(Oc2ccc(S)nc2)cc1,valid
CCC(C)(O)CC(N)C(=O)Nc1cccc(O)c1,valid
CN(C)CCCCCCOC(=O)Nc1nc2cc(C)ccc2s1,valid
O=C(Nc1ccccc1)c1ccccc1Cl,valid
NC(F)(F)F)COCCS(=O)(=O)NCc1ccc(n2cccn2)cc1,invalid
O=C(Nc1cccc(CC(=O)O)c1)c1ccccc1,valid
Cc1ccc(S(=O)(=O)NCCCCCO)o1,valid
CCOc1ccccc1CC(O)P(=O)(O)O,valid
CCNc1nc2ccccc2c1NC(=O)NN.Cl.Cl.Cl,invalid
Oc1nc2ccccc2cc1NC(=O)O,valid
O=C(Nc1ccccc1)NO,valid
O=C(Nc1ccccc1Cl)P(=O)(O)O,valid
CCN(C)CCCCCNCCOCCO,valid
COc1cc(Oc2ccc(Cl)cc2)nc(c1Cl)O,valid
CCCCc1ccccc1Cl,valid
CCCCCCCC1=C(=O)Nc2ccc(C)o2)cc1,invalid
O=C(Nc1ccccn2cc(Cl)cc1)C(O)P(=O)(O)C(O)(O)c1ccccc1,invalid
CN(C)CCNCc1cccc2ccccc2c1,invalid
Cc1ccccc1C(=O)NOCCCNCC1=C(C)=C1=O,invalid
S=(NN)=NC1=N=C(S)NS)c(F)n1,invalid
CN(C)CC(C)CP(=O)(O)O,valid
CCN(C)CCCNCC(c1ccccc1)Nc1ccc(P(=O)(O)O)o1,valid
CSc1ccc(C(=O)Nn2cncn2)cc1,valid
CCC(N)=O,valid
Oc1ccc(-c2ccccc2)nn1Cc1ccccc1,invalid
CCCCOC(=O)NCc1ccccc1C(=O)NC(O)COC,valid
NCc1ccc(NS(=O)(=O)Nc2ccccc2)cc1,valid
OC(=O)c1ccc(O)c(O)c1,valid
CN(C)CCCNCCCCSCCC(=O)Nc1ccc(N)c(-c2ccco2)n1P,invalid
CC(C)c1nnc(-c2ccc(F)o2)s1,valid
COc1ccc(CC(=O)N(CC(=O)Nc2cccc(C)c2)Nc2ccc(N)c2)n1,invalid
CN(C)S(=O)(=O)c1ccc(-c2ccccc2)c(B(O)O)n2cccc21,invalid
O=C(NO)c1nnco1,valid
O=C(NN=C(NNC(=O)Nc1ccc(O)c(OC)2ccccc2)Cc1=O,invalid
CNc1nc(-c2cc(F)cc(Cl)o2)nn1C,invalid
CCC(=O)NC(Nc1ccccc1)S,valid
O=C(COc1ccccc1Cl)N,valid
O=C(NN(C)COC(=O)c1cccs1)Nc1ccccc1,valid
COC(NC)(S(=O)(=O)c1ccccc1)C1C(F)(F)(F)F)N11Cc2ccccc21,invalid
NCC(N)(C)N,valid
NCC(C)c1ccc(C(F)F)cc1,valid
N#CCC(N)=O,valid
CCC(=O)N(C)NNC(c1cccs1)Cc1ccccc1Cl,valid
CCCCC(=O)NO,valid
CN(C)C(=O)C(O)C(=O)NS(=O)(=O)c1cccs1,valid
CC(C)c1c(C)cc(SS(=O)(=O)NCCC#N)c(O)c1,valid
NCc1ccc2cnc(CCO)cc2c1,valid
CCN(C)COC(=O)Nc1ccc(-c2ccc(C)cc2)c(=O)n1,invalid
COC(=O)NCc1ccc(C(=O)O)n2cccc21,valid
CC(S)Nc1sccc1N,valid
CNn1nc2ccc(C(F)(F)F)cc2C1=O,invalid
CN(C)CCCNC(=O)Nc1ccc(C(=O)O)cc1,valid
Oc1ccc2cnc(Cl)cc12,invalid
CNC(=O)NC(=O)NCCc1ccccc1,valid
CC(C)CC(=O)N(O)COCCCCCCNCc1ccccc1C,valid
CCCC(c1ccc(-c2cccc(F)c2)nnn1)c1ccccc1,invalid
CCCOC(=O)NCCc1ccc(O)c(O)c1,valid
CCCCCCCCCC1=C(S)=O,invalid
Oc1oc2ccc(S(=O)(O)O)o1,invalid
CC(=O)NCc1ccnc(-c2ccccc2)n1Cc1ccccc1,invalid
CCCNc1ccc(-c2cncs2)cc1,valid
CC(=O)NNC(=O)C(NO)C(=O)c1ccc(C(=O)NO)cc1,valid
COc1ccccc1Cl,valid
O=c1oc2ccccc2n1Cc1ccc(-c2ccc(F)c(F)c2)cn1,valid
CCC(=O)Nc1sccc1C,valid
CCCOC(=O)NC(c1ccccc1)N(C)C(C)N,valid
Nc1ncc(-c2ccccc2)cn1,valid
c1sccc1Cl,valid
OCC(=O)c1cscc1CC(F)O,valid
Oc1cc2cc(N)ccc2cn1,valid
CCCOc1cc(O)c(C(=O)O)cc1OC,valid
O=NNNC(c1ccccc1)c1ccco1,valid
CCCCCCNC(=O)NCC(N)CC,valid
CNC(=O)c1ncccn1C,invalid
O=C(NO)c1ccc(I)cc1,valid
O=C(Nc1ccc(C(=O)O)N(CCO)cc1)c1ccccc1,valid
O=C(O)CC(=O)Nc1ccc(-c2ccc(Cl)cc2)nc1,valid
NCCC(=O)NCc1ccccc1,valid
CN(C)CCSS(=O)(=O)Nc1ccc(C(F)(F)(F)(F)F)cc1Cl)Nc1cccc(Cl)c1,invalid
CNC(Sc1ccccc1)NO,valid
N#Cc1ccccc1C(=O)NNc1ccc(-c2ccnc(C)O)c2F)o1,invalid
O=C(Cn1cncc1)c1ccc(-c2cccs2)cc1,valid
CN(C)CCNC(=O)Nc1cc(-c2ccccc2)cs1,valid
COc1ccccc1CC(NC(=O)Nc1ccc(Cl)s1)c1ccccc1,valid
COc1ccc(NC(=O)C(P(=O)(F)(F)F)F)c(F)s1,invalid
CCCCCOC(=O)c1ccccc1-c1ccc(-c2ncc(C)cc2O)o1,valid
O=C(NOCCNC(=O)NCc1ccc(C)cc1)P(=O)(O)P(O)(O)F,valid
CCCCCCC1=C(O)(c2ccccc2)o1,invalid
Nc1cccc(CNS(=O)(=O)NCc2ccc(F)cc2O)c1,valid
Nc1ccccc1CNS(=O)(=O)c1nccs1,valid
CC(P(=)(F)F)O)c1ccccc1,invalid
COC(=O)Nc1cccc(C(=O)O)c1C(=O)O,valid
O=C(NCCc1ccccc1)P(F)(F)Nc1ccc2ccccc2c1,valid
CCCC(C)c1ccc(OC)cc1,valid
O=Cc1cc(-c2cccs2)ccc1CC,valid
CCCCS(=O)(=O)NC(=O)C(O)c1ccc(-c2ccc(C#N)cc2)o1,valid
CN(C)CCNCCNC(=O)CC(N)P(=O)(O)O,valid
O=C1CSc2ccccc2=O,invalid
CC(=O)NCc1c(O)cccc1Cl,valid
Cc1ccc(C(=O)O)cc1,valid
Oc1cc(-c2ccccc2Cl)sc1Cl,valid
COC(=O)NN(C)CCC(c1ccccc1F)N=O,valid
CCCCC(=O)NCC(NO)CCC(O)c1ccc(-c2ccccc2)nn1,valid
CCCCOP(=O)(O)c1ccccc1,valid
O=C(NCc1cccc(-c2cccs2)cn1)NO,invalid
COc1cccnc1CSSC,valid
Nc1ccccc1CCNS(=O)(=O)O,valid
CCCc1scnc1CN,valid
CCOC(=O)c1cccc(-c2cnnc2)o1,invalid
C#CCCCCSCO,valid
CN(Cn1cccc1O)C(O)P(=O)(O)O,valid
CN(C)c1ccc(S(=O)(=O)C(=O)O)cc1,valid
CC(=O)Nc1ccc(C(=O)NNC(=O)N=C2S(=O)(O)O)oO,invalid
CN(C)c1ccccc1C(N)=O,valid
CN(C)C(=O)NCc1ccc(B(O)O)c(O)c1,valid
CC(C)(=O)c1ccc(-c2ccccc2)o1,invalid
CCCCCOc1ccc(C(=O)NO)cc1,valid
COC(=O)OCc1ccc(O)cc1,valid
Oc1cccc(NC(=O)NNS(=O)(=O)nc2ccccc2)c1,invalid
CCCOCCOCCc1cc(O)c(C(=O)CC(P(=O)(O)O)O)cc1,valid
O=C(O)C(O)C(O)c1ccccc1O,valid
CC(=O)OCc1ccc(-c2nccs2)s1,valid
NCc1nccc(-c2ccnc(S)n2)nc1,invalid
O=C(NNc1cccc(Cl)c1Cl)NO,valid
CCNCCCNCCCNCCCN1(C)P(=O)(O)OCC,invalid
NCCCS(=O)(=O)Nc1nc(-c2cccc(F)c2F)sn1,valid
O=C(NNC(CNc1cccc(F)c1)NC(=O)C(Nc1cccnc1)Nc1ccc(-c2ccccc2)o1,invalid
N#CCC)CCc1ccc2cccc(Cl2CCC2)cc1,invalid
CC(C)c1ccccc1C(BO)Nc1ccc(NC(=O)NCc2cc(C)ccc2F)cn1,valid
CC(C)C(OC(=O)N(C)SC(C)S)N(C)c1oc2ccccc2cc1C,invalid
CCCCCCCc1ccc(N)c(S(=O)(=O)NCCC(=O)O)c1,valid
CCCCCC(NCc1ccccc1)C(N)P(=O)(C)P(O)(F)F,valid
NCc1ccc(OCCCCc2ccccc2)cc1,valid
O=C(NCc1ccc(Cl)cc1)SCC.Cl,valid
OC1Cc2ccccn2C)cc1,invalid
NC(c1ccccc1)NO,valid
Oc1cc(Cl)ccc2cccn21,invalid
O=C1SC(=O)NOCCCCO,invalid
O=C(COCc1ccc(F)c(Cl)c1)OC(C)P(=O)(O)O,valid
Cc1ccc(N)cc1CC(F)(F)O,valid
CC(N)C(O)c1sccc1C=O,valid
O=C(O)c1ccc(-c2ccccc2)o1,valid
CCC(C)NCc1ccc(O)c(O)c1,valid
O=C(Nc1ccc(Cl)c(-c2ccccc2)nn1C)c1ccccc1,valid
CC(C)S(=O)(=O)NCc1ccc(S(=O)(=O)NC(=O)CS)cc1O,valid
NCC1CCC2=C2CCCC1=O,invalid
CCC(=O)NO,valid
O=C(NN(C)Cc1ccccc1)Nc1ccc(Cl)c(C)c1,valid
CCCCCCC(O)C(=O)NN(CCC)OO,valid
CCCCc1ccccc1-n1ncnc1/Cc1cccnc1,valid
CNCC(C)N,valid
CC(N)CCC(F)(C)CNCc1ccc(I)c(O)c1,valid
CC(c1ccccc1)C(N)=O,valid
CCCNC(=O)Nc1ccc(C(=O)O)cc1Cl,valid
COc1ccc(CC(=O)Nc2ccccc2NC(=O)NO)nc1,valid
COC(=O)C(=O)c1ccc(S(=O)(=O)NC(=O)NCCCO)cc1,valid
CN(C)CCCNC(=O)c1ccccc1,valid
O=C(Cc1ccc2ccccc2n1=O)Nc1ccc(Cl)s1,valid
O=C(NNCC(O)P(=O)(O)O,invalid
CNCCCNc1ccc(Cl)cc1Cl,valid
CCC(c1ccccc1CCC(N)F)F,valid
CCCCOC(=O)NCCc1ccc(O)cc1,valid
CC(NP(=O)(O)O)c1ccccc1Cl,valid
COC(=O)C(NO)P(=O)(O)O,valid
O=C(C=O)c1cnc2ccccc2o1,invalid
CCCC(c1ccccc1)NO,valid
CCCCCCCOc1ccc(N(C)=O)c(S)c1,invalid
CCC(C)CC(P(=O)(O)O)SCl,valid
OC(COc1ccc(C)cc1)Nc1cccc(Cl)c1,valid
Nc1nc2cc(O)ncc2cc1N,valid
COc1ccccc1C(=O)Nc1cccc2ccccc2c1,invalid
CCCCC(=O)NC(c1ccccc1)C(S)=O,valid
O=C(NCc1cccc(NC(=O)O)c1)c1cccco1,invalid
CCCc1nccs1,valid
CC((C)CCN)c1nc(-c2ccccc2)on1,invalid
OC(C)c1ccc(-c2cc(Cl)ccn2)o1,valid
CN(C)CCSc1nncs1,valid
COCC(=O)N1CCSC(=O)Nc2ccc(C)cc21,valid
O=C(NS(=O)(=O)c1ccccc1)C(O)P(=O)(O)O,valid
CN(CC)COc1ccc(OCC(=O)Nc2cnc(N)cc2)c(N)c1,valid
CCON(CC)CC(O)CC(=O)Nc1ccc(C(F)(F)F)cc1F,valid
O=C(NO)c1ccccc1,valid
Oc1ccccc1C(F)(F)F)F,invalid
CC(C)CC(N)=O,valid
O=C(c1ccnc(S)c1N)C(P(=O)(O)O)P(O)(F)F,valid
Cc1cnccc1C(c1ccc(F)cc1)C1Cc2ccccc2Cl1=O,invalid
COc1ccc(C(F)(F)F)cc1Cl,valid
CS(=O)(=O)c1ccc(-c2ccco2)nc1,valid
O=C(Nc1ccccc1)P(=O)(=O)O,valid
CCN(C)CC(N)CCN,valid
CSc1nccc(N)n1Cc1ccc(O)c(-c2ccc(C)o2)cn1,invalid
COc1ccc(NC(=O)NC(F)(F)F)cc1,valid
O=C(NN(C)COc1cccc(O)c1)C1CCCC1=O,valid
Cc1cccc(S(=O)(=O)Cn2cc(S(=O)(=O)O)o2)cc1,invalid
CCCC1=CC1NNc2cc(F)ccc2n1C,invalid
CN(C)CNCc1cnc(-c2ccccc2)n1C,valid
O=c1cc(-c2ccc(Cl)cc2)nnn1S,valid
CC(C)(P(=O)(O)OO)P(=O)(O)OO,valid
CCC(C)Cn1nc(-c2ccccc2C)o1,valid
CCCOc1ccccc1Oc1ccccc1Cl,valid
NC1=C(NCc2ccc(C)o2)cc1,valid
CN(CC)CCCNCCCNC(=O)NCc1ccccc1,valid
COc1ccnc(NC(=O)O)c1C(=O)Nc1cccc(Cl)c1,valid
CCc1ncc(-c2ccccc2)cc1,valid
CCC(C)CP(=O)(O)OCC(P(=O)(F)O)C(O)OCc1cc(O)ccc1CC=O,valid
OCc1cc(-c2ccccc2)onn1C,invalid
NC1=OC1CCO1,invalid
O=C(NNC(c1ccccc1)P(O)C(O)C(=O)O)O,valid
CCOC(=O)NCc1ccc(OC)o1,valid
CCCCCCOC(=O)NC(CO)N=C(F)F)F,invalid
Oc1cc(-c2ccccc2)nnn1-c1ccccc1,invalid
Oc1ccc(C(=O)NO)cc1S,valid
O=C(O)Cn1cncc1,valid
CN(C)CC(=O)NO,valid
CCCc1cc(-c2cc(F)c(F)c(O)c(F)c2)nnc1C,invalid
Nc1ccc(I)cc12,invalid
CCCCCCCCCCCCNCCCCO,valid
N#Cc1ccc(S(=O)(=O)Nc2ccccn2)cc1,valid
O=C(NNC(=S)NNC(O)Cc1ccc(O)cc1)n1nc2ccc(Cl)cc21,invalid
CCCCC(SCC(=O)NCCCC(N)N,invalid
CCCCCCCCC(=O)NC(N)C(=O)Nc1nc2ccccn2c1,valid
CSc1cccc(C)c1N,valid
O=C(NNC(=O)c1ccc(OC)cc1)Cc1ccco1,valid
CCC(=O)Nc1nc(-c2cccc(C(F)(F)F)c2)n1=O,valid
O=C(NO)c1ccc(O)cc1,valid
CCN(C)c1ccc(NC(=O)N(Cc2ccccn2)n1)Nc1ccccc1,invalid
O=C(NO)c1ccccc1,valid
CC1=CC(=O)Nc2ccccc2OCc2ccccc2C=O)o1,invalid
CCCC1=C(S)N1CC=C(BO)O,valid
O=C(NO)C(NCc1cccc(F)c1)Nc1ccc(Cl)cc1,valid
Clc1ncccc1CNC(=O)N.Cl.Cl,valid
COCc1cc(N(C)=O)c(S(=O)(=O)C(O)C(F)F)cc1,invalid
O=C(O)c1ccccc1,valid
Sc1ccc(Cn2ccnc2)cc1,valid
CC(N)=OCc1ccc(O)c(O)n1,invalid
O=C(NOc1cccc(Cl)c1)NO,valid
NCCN.Cc1cc(-c2ccccc2)no1,valid
O=C(O)CNS(=O)(=O)c1ccccc1CCN,valid
CN(C)CCOc1cccc(O)c1,valid
Oc1ccc(CCc2ccc(O)co2)cc1,invalid
O=P(NCC(N)=O)C(=O)Cc1ccccc1,valid
CC(=O)c1cc(O)nc(P(=O)O)n2cccc12,invalid
O=C(NNC(c1ccc(F)cc1)s1,invalid
CCCOc1cc(O)c(OC)o1,valid
O=C(Nc1nc(-c2cccc(CF)(F)(F)F)c(F)F)c2)cc1,invalid
CCCCCCCCCCC(=O)OCc1nc(S)nnn(-c2cccn2)c1,invalid
Cc1cc(-c2cccc(C#N)c(N)n2)s1,invalid
CCC(P(=O)(O)O,invalid
CCCCCCCCCCNCC1(C)SC1=C(O)O,valid
c1ccc(S(=O)(=O)NOCCCCC(F)(F)F)F)cc1,invalid
O=C(Nn1-c2ccccc2)nc1,valid
O=C(Nc1cccc(O)c1)c1ccc(-c2ccccc2)o1,valid
O=C(NCc1ccccc1)c1cccn2ccccc2c1,valid
CCc1ccc(NC(=O)c2ccc(O)c(C)c2)nc1C(=O)O,valid
CCCCCCCOC(C)(c1ccc(C#N)n2nc(N)n2)cc1C,invalid
CC(S)NN=C(N)c1ccccc1C#N,valid
CC(C)(P(=O)(O)OO)c1ccccc1O,valid
CCCCCCCCC(c1ccc(O)c(C)(=O)O)c1Cl,invalid
CCCCCCCCCCCCN,valid
CCCCCCN1CC2=C2CCCCCCC1OC(=O)O,invalid
CN(C)NCc1ccc(-c2nccs2)cc1,valid
CCCCCCC(C)COCc1occ(NC(=O)O)cc1,invalid
Cc1nc(-c2ccc(C)cc2)cc1C,invalid
CCCCC(O)C=C(c1ccc(O)c(O)c1)c1ccc(O)cc1,valid
Nc1ccccc1NC(=O)CSCCCC(=O)O,valid
CCC(C)NC(=O)NCc1cc(-c2ccccc2C)oc1Cc1cccnc1,valid
CCCC(C)CCOCCS,valid
CCCCCCCCCNC(=O)(O)P(=O)(O)O,invalid
Oc1ccc(C(=O)O)cc1NC(=O)NS,valid
CN(C)C(F)(F)Cl,valid
Nc1cccc2c(N)nc(N)c12,invalid
O=C(O)c1ccc(O)cc1,valid
CC(S)=O)(-c1ccccc1F)N(CC)CN)n1cncc1,invalid
CCCCCOc1ccc(-c2cc(C)cc(C)n2)cn1,valid
CN(CC)CCCNC(=O)c1cccc(O)c1N,valid
CCCCCC(c1ccccc1)c1ccccc1O,valid
NCc1ccccc1N,valid
CCCCCCCCCCc1cccnc1,valid
COC(=O)NNC(NO)c1cccc(O)c1C(N)=O,valid
CCCCCCCCC(C)SCCS(=O)(=O)c1nccs1,valid
CCCCC1=CC(=O)N1Cc1cc2ncccc2n1,invalid
Oc1ccc(-n2cnc(C#N)c2)nn1,valid
CCCOc1cc(O)cc(C)c1CC(N)=O,valid
CCCCCC1=C(NO)C(=O)NOC(P(=O)OC(=O)O)NNC(CC)CCC1=O,valid
CN(C)CCNC(=O)NO,valid
CC(N(C)CCc1nc(O)c2ccc(O)o2)cc1C,invalid
CN(C)CSS(=O)(=O)c1ccc(-c2ccccc2O)cc1,valid
C=C(NO)c1cccc(O)c1,valid
NC(CN)=OCc1ccc(Oc2ccc(O)n2)cc1,invalid
CCCCCCCC1(C)=NN=C(O)C(=O)CC(=O)O,invalid
Cc1nncnc1Cc1cccc1,invalid
CCCCCC(O)(c1nc(-c2ccc(S(=O)(N)=O)n2)ccn2c1Cl,invalid
CC(C)(F)C(=O)c1cccc(C(=O)NO)c1,valid
CCCOCc1ccccc1C(O)C(N)=O,valid
O=C(Cc1ccccc1)c1ccc2ccccc2c1,valid
CCCCc1ccccc1C(=O)NO,valid
O=C(NN=Cc1ccc(-c2ccco2)nn1CC,invalid
CC(N)OC(C)OCCS(=O)(=O)c1ccccc1CO,valid
S=C(NNC(=O)Nc1nc2ccccc2Cl)o1,invalid
COc1nc(-c2ccc(F)cc2)n1CCc1ccccc1,invalid
O=C(NO)c1sccc1C(=O)O,valid
N#Cc1ccccc1C(S)=CC(c1ccccc1)C(O)c1ccccc1,valid
OC(Nc1nccs1)c1cccc(N)n1Cc1ccccc1,invalid
O=C(NC(=O)Nc1ccccc1)C1=NNC(=O)Nc2ccc(Cl)cc2C1=O,valid
COc1ccc(CO)cc1,valid
CCCCCCCNCCCNCCCN1(O)N(C)CCN,invalid
CC(=O)NNC(=O)c1ccc(NS(=O)(=O)c2ccccc2O)cc1,valid
O=C(CNCCNOCCn1ccnc1)c1ccc2cc(OC)ccc12,invalid
CN(C)CCCCCCCN#Cc1ccccc1,invalid
CCC1=C=CO1C(=O)Nc1sc(S()(=O)N(C)C)cc1,invalid
CCCCCCNCCCCOc1ccc(-c2ccccc2)o1,valid
CCCOC(=O)NNC(c1ccccc1)c1ccccc1,valid
O=C(O)CCc1ccccc1,valid
O=C(Sc1nc2ccccc2s1)Nc1cccc(N=O)c(O)c1,invalid
COc1ccc(S(=O)(=O)N(CCO)COC)cc1,valid
O=Cc1ccsc1CCc1ccc(F)cc1,valid
CC(C)CCN,valid
CS(=O)(=O)c1oc2ccccc2c1,valid
CNC(C)C(P(=O)(O)O)O,valid
CCCC(N)=O,valid
COc1ccc(NC(=O)CC(S)NC(=O)C(=O)C=CO)o1,valid
CN(c1cnc(I)cc1)c1cccc(-c2ccccc2)c(O)c1=O,valid
CCOC(=O)c1cccc(-c2ccc(N)s2)n1C,invalid
CN(C)CN#CCCSCO,invalid
COc1ccc(Cn2cnc(C)o2)c1,invalid
Cl.Clc1ccc(-c2ccc(N)cc2)cc1,valid
CCCCCC(N)N,valid
Cc1ccc(C(=O)NC(N)cc1)Nc1ccccc1C,valid
CCCCOc1ccc(C(=O)NO)cc1O,valid
OC(=O)c1cc(Cl)ccc1C(O)P(=O)(O)O,valid
Clc1cccc(O)c1,valid
O=C(O)c1nc(O)oc2ccccc21,invalid
CCc1nccc(N(C(S)=C)c2ccnc2)n1,invalid
CCNn1cncc1C(c1cccc(F)c1)NO,valid
N#Cc1cc(-c2cccc(F)c2)cs1,valid
COc1ccc(NS(=O)(=O)c2ccccc2F)cc1C,valid
CCCCCC(P(=O)(O)O)OCP(=O)(O)OO,valid
OCNc1nccn2ccccc2c1,valid
CCCN(CC)CNC(=O)NCC(=O)c1ccccc1,valid
COC1=CC(P(=O)(O)O)O,invalid
COc1ccc(NC(=O)C(N)=O)cc1C.O,valid
CCCC(=O)C(=O)N(Cc1ccncn1)CCCCO,valid
CN(CN)c1ccc(=O)o1,invalid
CCCCCc1cccnc1C(O)O,valid
CC(c1ccccc1)NC(=O)C(=O)Nc1ccc(-c2ccc(C)cc2)cc1C,valid
Clc1oc2ccccc2cc1Cc1ccccc1C,invalid
CCCc1ncc(-c2ccnc(O)c2)cn1Cc1ccccc1,invalid
O=C(NNC(=O)c1ccccc1)Nc1ccc(Cl)c(O)c1,valid
NN=C(N)c1ccccc1C(Cl)Nc1ccccc1,valid
O=C(O)P(=O)(O)OCc1ccccc1,valid
O=C(NNC(=O)NS(=O)(F)(Cl)n1cccc1F)Nc1ccccc1C,valid
CN(CC)C#CC(P(=O)(O)O)O,valid
Clc1ccccc1C(=O)NS(=O)(=O)Cc1ccccc1,valid
Nc1ccc(C(C)c(O)c(SC)c1)C(OC)C(F)(F)F)c1ccc(B(O)O)n2cccc21,invalid
CN(C)C#CSCSC.Cl,valid
CCCOC(=O)c1c(-c2cccccc2)nnn1Cc1ccccc1Cc1ccccc1,invalid
COC(=O)Cn1ccnc1,valid
COc1ccnnc1-c1ccc(C(=O)NO)cc1,valid
COc1ccco1,valid
CCCCOCCOCO,valid
CN(C)c1ccc(-c2ccc(N)n2)c(O)c1,invalid
C(C)OCCCc1ccc(OC)cc1,valid
Cn2ncnc2=O)o1,invalid
CCOc1cccc(OC)c1,valid
CC(=O)CNCc1cc(S)n(S)c(-c2ccc(C)cn2)nn1,valid
O=C(NN(Cl)c1ccc(Cl)cc1)N(Cl)C.Cl,valid
O=C(NCCc1ccc(F)cc1)c1cccnc1,valid
CCCCCNC(=O)NN.Cl,valid
CCCCCCCCCCOC(=O)c1csc2cccnc12,valid
CN(C)CCNc1ccccc1C(=O)O,valid
CCCCCN(C)C(=O)Nc1ccc(C(F)(F)F)cc1Cl,valid
CN(C)CCNCc1ccc(-c2ccccn2)cc1,valid
N#CCCSCc1sccc1=O,invalid
CCCCCCCc1c(-c2cccnc2)nc(N)c1)n1ncs1,invalid
Oc1cn(-c2ccc(OC)o2)ccc1C=O,invalid
CC(=O)Nc1ncncn1,valid
CCCCC(c1ccc(-c2ccc(N)s2)c(N/C(=O)C(=O)NO)cc1)Nc1cccc(C(=O)O)c1,invalid
O=c1ccc(B(O)O)cc1O,invalid
S=C(NCc1ccccc1)c1ccccc1,valid
OC(COc1cccc(Cl)c1Cl)c1ccccc1,valid
CCCC1=C(S)N=C(N)=CCC1=O,invalid
CNCCOC(=O)c1cc(Nc2cccc(N)c2)nc(-c2cccc(C)c2)o1,invalid
CCCCC(c1ccncc1)n1ccnc1,valid
CCOc1ccc(O)c(CN(C)C)c1,valid
CCC(C)c1ncc(-c2ccccn2)nn1C,invalid
CCCCCNC(=O)NC(c1cccc(Cl)c1)P(=O)(O)OC,valid
O=C(NNNC(c1ccc(F)cc1)Sc1ccccc1)c1ccccc1,valid
CN(C)CCNC(=O)NC(NO)c1ccc(NC(=O)CCS(=O)(=O)NO)cc1,valid
NCCCOc1ccc(C(=O)Nc2ccco2)cc1,valid
CN(C)c1nc(-c2ccc(C)CC(=O)O)cc2Cl)o1,invalid
O=C(Cc1ccco1)CN(C)S,valid
CCS(=O)(=O)NCc1ccc(B(O)O)s1,valid
COc1ccc(C(=O)O)cc1,valid
Oc1ccccc1C(O)=O,valid
O=C(O)c1nc2ccccc2o1,valid
CCCCCOC(=O)NCc1nc(-c2ccccc2)nc2cnnn2OC)o1,invalid
CC(C)Nc1nc2cc(OC)ccc2cn1CCCCO,invalid
CNS(=O)(=O)c1cc(B(O)O)ccc1F,valid
CCCOC(=O)NCCCNc1ccc(I)cc1,valid
O=C(O)N(-c1ccco1)c1ccc(-c2ccccc2)o1,valid
OSC1=C(SCC=C(NN)=S)N1,invalid
O=C(c1cccc(Cl)c1)NC,valid
CNC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,valid
CCCCN(CC)CCCCSCC(N)C(=O)Nc1ncc(P(=O)O)o1,valid
OCc1cccc(N)c1C,valid
CC(C#CC(P(=O)(O)P(=O)(O)O)O)P(=O)(O)O1=O,invalid
O=C(NNC(=O)O)c1ccccc1O,valid
CCCC(C)(O)C(SCC(=O)c1ccccc1)N(C)c1ccccc1,valid
CCN(C)c1nc(-c2ccc(F)o2)nnc1C(=O)N1CCCCO1,valid
OC1SCC1=CC(O)NSC1=O,invalid
OC(c1cccnc1)CSC1=C(NO)P(=O)(O)O,invalid
CC(=O)N(COCCc1ccc(O)cc1)NN,valid
Cc1cc(C)c(CO)cc1-c1ccccc1C(C)O,valid
O=C(NCc1ccc(O)cc1)NO,valid
CCCONC1=C(S)N=C(N)=O1S.Cl.Cl,invalid
Oc1ccc(NC(=O)NO)cc1,valid
Oc1cccc(C(=O)O)c1,valid
COc1nc2cc(O)cc(S(C)(F)(F)F)c2C#N(F)F)s1,invalid
COc1ccc(C(=O)NNC(=O)Nc2ccnc(S(=O)(=O)O)O)c2OCCO1,invalid
CCN(C)CCOCC(N)CC(C)=O,valid
O=C(Nc1cccs1)c1nc2cc(Cl)ccc2s1=O,valid
CCCn1c(S)nc(-c2ccccc2)nn1Cc1ccc(F)c(F)c1,valid
COC(C)c1cccnc1,valid
CCC(CC)(CO)c1nc2ccccc2c1C,invalid
O=C(NO)c1nocc1,valid
CCCCCC1=C(NO)CC(=O)N=C(NO)C(=O)N1c1cccc(O)c1,valid
O=C(NNC(c1ccccc1)c1ccc(F)cc1)1=O,invalid
CC(C)Cc1scc(NC(=O)O)c1N,valid
Cc1cccc(O)c1O,valid
S==C(NCc1ccccc1)c1cccc2ccccc12,invalid
COc1ccncc1C(F)(S)=O,invalid
CN(C)CCCCCO,valid
O=C(NO)c1cccc(O)c1,valid
O=C(NNc1ccccc1C(=O)Nc1ccccc1Cl)Nc1ccccc1,valid
Nc1ccc(NC(=O)CO)cc1,valid
O=Cc1cncc(O)c1,valid
CC(=O)N(Cc1ncsc1)NOCCO,valid
O=NNC(c1cccc(F)c1)NO,valid
CCCNCC(F)(F)(F)F)c1ccc(Cl)cc1Cl,invalid
